source	target	DATE_FROM	DATE_TO	MS_ID	PLACE_ID	MS_REF
24566	708	15491127	15491127	SP_10/9_f.112	0	SP 10/9 f.112
35968	30478	15491128	15491128	SP_10/11_f.22	5200	SP 10/11 f.22
30478	6466	15491201	15491231	spo1_EDW6-v000-p000_edw6-v000-p000-m0423-cm	0	SP 10/9 f.115
16801	708	15491206	15491206	SP_10/11_f.26	7588	SP 10/11 f.26
24566	708	15491206	15491206	SP_10/11_f.26	7588	SP 10/11 f.26
11482	28928	15491219	15491219	spo1_MQIS_SAL-v001-p001_mqis_sal-v001-p001-m0321-cm	0	
20125	30478	15491220	15491220	SP_10/11_f.28	847	SP 10/11 f.28
9593	35994	15491220	15491220	SP_46/124_f.79	0	SP 46/124 f.79
456	16064	15491223	15491223	SP_68/4_f.143	0	SP 68/4 f.143
16801	2449	15491225	15491225	SP_10/9_f.113	7588	SP 10/9 f.113
13598	10002	15491228	15491228	Harley_288_f.114	0	Harley 288 f.114
16732	30478	15491228	15491228	SP_10/9_f.115	8047	SP 10/9 f.115
10161	29429	15500101	15981231	Lansdowne_Vol/109_f.119	0	Lansdowne Vol/109 f.119
10196	30478	15500101	15981231	Lansdowne_Vol/107_f.197	0	Lansdowne Vol/107 f.197
10475	29809	15500101	15981231	Lansdowne_Vol/112_f.165	0	Lansdowne Vol/112 f.165
10582	30478	15500101	15981231	Lansdowne_Vol/107_f.6	0	Lansdowne Vol/107 f.6
10700	24566	15500101	15981231	Lansdowne_Vol/114_f.136	0	Lansdowne Vol/114 f.136
10797	30478	15500101	15981231	Lansdowne_Vol/107_f.50	0	Lansdowne Vol/107 f.50
10846	30478	15500101	15981231	Lansdowne_Vol/97_f.192	0	Lansdowne Vol/97 f.192
11121	30478	15500101	15981231	Lansdowne_Vol/108_f.197	0	Lansdowne Vol/108 f.197
11306	30478	15500101	15981231	Lansdowne_Vol/99_f.203	0	Lansdowne Vol/99 f.203
11323	30478	15500101	15981231	Lansdowne_Vol/99_f.53	0	Lansdowne Vol/99 f.53
1135	29429	15500101	15981231	Lansdowne_Vol/107_f.136	0	Lansdowne Vol/107 f.136
11467	29429	15500101	15981231	Lansdowne_Vol/109_f.121	0	Lansdowne Vol/109 f.121
11467	29429	15500101	15981231	Lansdowne_Vol/109_f.123	0	Lansdowne Vol/109 f.123
11622	29429	15500101	15981231	Lansdowne_Vol/109_f.111	0	Lansdowne Vol/109 f.111
11622	29429	15500101	15981231	Lansdowne_Vol/109_f.113	0	Lansdowne Vol/109 f.113
11622	29429	15500101	15981231	Lansdowne_Vol/109_f.114	0	Lansdowne Vol/109 f.114
11622	29429	15500101	15981231	Lansdowne_Vol/109_f.116	0	Lansdowne Vol/109 f.116
11627	8055	15500101	15981231	Lansdowne_Vol/112_f.146	0	Lansdowne Vol/112 f.146
11844	30060	15500101	15981231	Lansdowne_Vol/121_f.3	0	Lansdowne Vol/121 f.3
1188	29429	15500101	15981231	Lansdowne_Vol/107_f.18	0	Lansdowne Vol/107 f.18
1188	29429	15500101	15981231	Lansdowne_Vol/107_f.20	0	Lansdowne Vol/107 f.20
11923	30478	15500101	15981231	Lansdowne_Vol/108_f.193	0	Lansdowne Vol/108 f.193
11923	30478	15500101	15981231	Lansdowne_Vol/108_f.203	0	Lansdowne Vol/108 f.203
12177	30478	15500101	15981231	Lansdowne_Vol/107_f.52	0	Lansdowne Vol/107 f.52
12239	46	15500101	15981231	Lansdowne_Vol/101_f.152	0	Lansdowne Vol/101 f.152
12270	30478	15500101	15981231	Lansdowne_Vol/99_f.60	0	Lansdowne Vol/99 f.60
12477	30478	15500101	15981231	Lansdowne_Vol/110_f.42	0	Lansdowne Vol/110 f.42
12480	30478	15500101	15981231	spo1_LANS-y1819-p001_lans-y1819-p001-m9320-cm	0	Lansdowne Vol/110
12546	24566	15500101	15981231	Lansdowne_Vol/111_f.124	0	Lansdowne Vol/111 f.124
12596	30478	15500101	15981231	Lansdowne_Vol/107_f.62	0	Lansdowne Vol/107 f.62
12915	30478	15500101	15981231	Lansdowne_Vol/99_f.199	0	Lansdowne Vol/99 f.199
13029	30403	15500101	15881231	SP_46/35_f.188	0	SP 46/35 f.188
13029	30478	15500101	15881231	SP_46/35_f.188	0	SP 46/35 f.188
13745	24566	15500101	15981231	Lansdowne_Vol/99_f.96	0	Lansdowne Vol/99 f.96
1426	27413	15500101	15981231	Lansdowne_Vol/96_f.66	0	Lansdowne Vol/96 f.66
14411	30478	15500101	15981231	Lansdowne_Vol/99_f.70	0	Lansdowne Vol/99 f.70
1452	30478	15500101	15981231	Lansdowne_Vol/97_f.190	0	Lansdowne Vol/97 f.190
14957	16525	15500101	15981231	Lansdowne_Vol/107_f.160	0	Lansdowne Vol/107 f.160
15062	30478	15500101	15981231	Lansdowne_Vol/113_f.117	0	Lansdowne Vol/113 f.117
15113	30478	15500101	15881231	SP_46/18_f.124	0	SP 46/18 f.124
15139	16801	15500101	15501231	SP_68/5_f.117	0	SP 68/5 f.117
15259	1091	15500101	15981231	spo1_LANS-y1819-p001_lans-y1819-p001-m9735-cm	0	Lansdowne Vol/116 f.53
15265	29862	15500101	15981231	Lansdowne_Vol/99_f.205	0	Lansdowne Vol/99 f.205
15481	30403	15500101	15881231	SP_46/18_f.137	0	SP 46/18 f.137
15584	30478	15500101	15981231	Lansdowne_Vol/99_f.63	0	Lansdowne Vol/99 f.63
15588	30478	15500101	15981231	Lansdowne_Vol/101_f.78	0	Lansdowne Vol/101 f.78
15613	30403	15500101	15821231	SP_46/35_f.180	0	SP 46/35 f.180
15651	272	15500101	15981231	Lansdowne_Vol/108_f.168	0	Lansdowne Vol/108 f.168
15697	30478	15500101	15981231	Lansdowne_Vol/108_f.208	0	Lansdowne Vol/108 f.208
15912	29429	15500101	15981231	Lansdowne_Vol/108_f.85	0	Lansdowne Vol/108 f.85
15941	29429	15500101	15981231	Lansdowne_Vol/108_f.93	0	Lansdowne Vol/108 f.93
16070	24658	15500101	15981231	Lansdowne_Vol/106_f.134	0	Lansdowne Vol/106 f.134
16163	24658	15500101	15981231	Lansdowne_Vol/108_f.114	0	Lansdowne Vol/108 f.114
16232	8341	15500101	15501231	SP_46/162_f.82	0	SP 46/162 f.82
1638	30478	15500101	15981231	Lansdowne_Vol/107_f.44	0	Lansdowne Vol/107 f.44
16812	24658	15500101	15981231	Lansdowne_Vol/111_f.77	0	Lansdowne Vol/111 f.77
16867	7497	15500101	15981231	Lansdowne_Vol/99_f.261	0	Lansdowne Vol/99 f.261
17041	272	15500101	15981231	Lansdowne_Vol/108_f.158	0	Lansdowne Vol/108 f.158
17059	11215	15500101	15501231	Lansdowne_Vol/2_f.87	0	Lansdowne Vol/2 f.87
17100	29337	15500101	15981231	Lansdowne_Vol/108_f.61	0	Lansdowne Vol/108 f.61
1726	4465	15500101	15981231	Lansdowne_Vol/110_f.88	0	Lansdowne Vol/110 f.88
17269	35855	15500101	15711231	SP_46/15_f.53	0	SP 46/15 f.53
17778	19398	15500101	15981231	Lansdowne_Vol/106_f.164	0	Lansdowne Vol/106 f.164
17881	24658	15500101	15981231	Lansdowne_Vol/108_f.59	0	Lansdowne Vol/108 f.59
17881	30478	15500101	15981231	Lansdowne_Vol/109_f.168	0	Lansdowne Vol/109 f.168
1841	854	15500101	15981231	Lansdowne_Vol/101_f.146	0	Lansdowne Vol/101 f.146
18433	30478	15500101	15981231	Lansdowne_Vol/107_f.147	0	Lansdowne Vol/107 f.147
19263	28530	15500101	15901231	Harley_286_f.266	4729	Harley 286 f.266
19287	1340	15500101	15501231	SP_61/2_f.120	0	SP 61/2 f.120
19287	24566	15500101	15501231	SP_61/2_f.120	0	SP 61/2 f.120
19528	35838	15500101	15981231	Lansdowne_Vol/94_f.196	0	Lansdowne Vol/94 f.196
19599	24658	15500101	15981231	Lansdowne_Vol/107_f.151	0	Lansdowne Vol/107 f.151
19908	30478	15500101	15981231	Lansdowne_Vol/15_f.86	0	Lansdowne Vol/15 f.86
20427	30478	15500101	15501231	Lansdowne_Vol/2_f.113	0	Lansdowne Vol/2 f.113
20427	30478	15500101	15501231	Lansdowne_Vol/2_f.116	0	Lansdowne Vol/2 f.116
20431	29429	15500101	15981231	Lansdowne_Vol/108_f.88	0	Lansdowne Vol/108 f.88
20488	30478	15500101	15981231	Lansdowne_Vol/112_f.150	0	Lansdowne Vol/112 f.150
20945	30478	15500101	15981231	Lansdowne_Vol/113_f.160	0	Lansdowne Vol/113 f.160
21097	29429	15500101	15981231	Lansdowne_Vol/108_f.11	0	Lansdowne Vol/108 f.11
21188	30478	15500101	15981231	Lansdowne_Vol/107_f.132	0	Lansdowne Vol/107 f.132
21294	29429	15500101	15981231	Lansdowne_Vol/107_f.26	0	Lansdowne Vol/107 f.26
21298	29429	15500101	15981231	Lansdowne_Vol/107_f.28	0	Lansdowne Vol/107 f.28
21298	29429	15500101	15981231	Lansdowne_Vol/107_f.30	0	Lansdowne Vol/107 f.30
21302	16525	15500101	15981231	Lansdowne_Vol/107_f.183	0	Lansdowne Vol/107 f.183
21307	29429	15500101	15981231	Lansdowne_Vol/108_f.96	0	Lansdowne Vol/108 f.96
2133	4181	15500101	15981231	Lansdowne_Vol/99_f.90	0	Lansdowne Vol/99 f.90
21392	30478	15500101	15981231	Lansdowne_Vol/109_f.100	0	Lansdowne Vol/109 f.100
21413	16525	15500101	15981231	Lansdowne_Vol/108_f.33	0	Lansdowne Vol/108 f.33
21439	29429	15500101	15981231	Lansdowne_Vol/107_f.119	0	Lansdowne Vol/107 f.119
21508	29429	15500101	15981231	Lansdowne_Vol/108_f.127	0	Lansdowne Vol/108 f.127
21529	29429	15500101	15981231	Lansdowne_Vol/108_f.41	0	Lansdowne Vol/108 f.41
21564	29429	15500101	15981231	Lansdowne_Vol/107_f.186	0	Lansdowne Vol/107 f.186
21605	24658	15500101	15981231	Lansdowne_Vol/107_f.181	0	Lansdowne Vol/107 f.181
21620	30478	15500101	15981231	Lansdowne_Vol/109_f.98	0	Lansdowne Vol/109 f.98
21627	5513	15500101	15981231	Lansdowne_Vol/98_f.208	0	Lansdowne Vol/98 f.208
21629	29429	15500101	15981231	Lansdowne_Vol/108_f.63	0	Lansdowne Vol/108 f.63
21694	16972	15500101	15981231	Lansdowne_Vol/98_f.211	0	Lansdowne Vol/98 f.211
21708	26545	15500101	15981231	Lansdowne_Vol/112_f.93	0	Lansdowne Vol/112 f.93
21708	30478	15500101	15981231	Lansdowne_Vol/112_f.93	0	Lansdowne Vol/112 f.93
21724	37102	15500101	15981231	Lansdowne_Vol/101_f.126	0	Lansdowne Vol/101 f.126
21750	30478	15500101	15981231	Lansdowne_Vol/119_f.150	0	Lansdowne Vol/119 f.150
21758	29429	15500101	15981231	Lansdowne_Vol/108_f.27	0	Lansdowne Vol/108 f.27
21787	30478	15500101	15981231	Lansdowne_Vol/107_f.133	0	Lansdowne Vol/107 f.133
21884	29429	15500101	15981231	Lansdowne_Vol/107_f.190	0	Lansdowne Vol/107 f.190
21996	29429	15500101	15981231	Lansdowne_Vol/108_f.80	0	Lansdowne Vol/108 f.80
21996	29429	15500101	15981231	Lansdowne_Vol/108_f.81	0	Lansdowne Vol/108 f.81
22077	30478	15500101	15981231	Lansdowne_Vol/107_f.56	0	Lansdowne Vol/107 f.56
22173	29429	15500101	15981231	Lansdowne_Vol/107_f.32	0	Lansdowne Vol/107 f.32
22173	29429	15500101	15981231	Lansdowne_Vol/107_f.34	0	Lansdowne Vol/107 f.34
22181	17190	15500101	15981231	Lansdowne_Vol/107_f.205	0	Lansdowne Vol/107 f.205
22187	16525	15500101	15981231	Lansdowne_Vol/108_f.40	0	Lansdowne Vol/108 f.40
22252	30478	15500101	15981231	Lansdowne_Vol/108_f.100	0	Lansdowne Vol/108 f.100
22259	29175	15500101	15981231	Lansdowne_Vol/108_f.175	0	Lansdowne Vol/108 f.175
22345	30478	15500101	15981231	Lansdowne_Vol/107_f.36	0	Lansdowne Vol/107 f.36
22347	21853	15500101	15981231	Lansdowne_Vol/101_f.150	0	Lansdowne Vol/101 f.150
22396	29429	15500101	15981231	Lansdowne_Vol/107_f.48	0	Lansdowne Vol/107 f.48
22543	29429	15500101	15981231	Lansdowne_Vol/109_f.127	0	Lansdowne Vol/109 f.127
22729	30478	15500101	15981231	Lansdowne_Vol/99_f.197	0	Lansdowne Vol/99 f.197
22730	30478	15500101	15981231	Lansdowne_Vol/108_f.189	0	Lansdowne Vol/108 f.189
22803	30478	15500101	15981231	Lansdowne_Vol/112_f.161	0	Lansdowne Vol/112 f.161
22976	30403	15500101	15881231	SP_46/35_f.182	0	SP 46/35 f.182
23058	14889	15500101	15981231	Lansdowne_Vol/96_f.77	0	Lansdowne Vol/96 f.77
23119	24566	15500101	15981231	Lansdowne_Vol/109_f.31	0	Lansdowne Vol/109 f.31
23119	24566	15500101	15981231	Lansdowne_Vol/109_f.37	0	Lansdowne Vol/109 f.37
23120	30478	15500101	15981231	Lansdowne_Vol/109_f.42	0	Lansdowne Vol/109 f.42
23219	30478	15500101	15981231	spo1_LANS-y1819-p001_lans-y1819-p001-m9205-cm	0	Lansdowne Vol/108 f.193
23312	29429	15500101	15981231	Lansdowne_Vol/109_f.109	0	Lansdowne Vol/109 f.109
23317	8437	15500101	15981231	spo1_LANS-y1819-p001_lans-y1819-p001-m9484-cm	0	Lansdowne Vol/112 f.130
23318	30478	15500101	15981231	Lansdowne_Vol/106_f.154	0	Lansdowne Vol/106 f.154
23322	24658	15500101	15981231	Lansdowne_Vol/99_f.51	0	Lansdowne Vol/99 f.51
23327	29	15500101	15981231	Lansdowne_Vol/109_f.134	0	Lansdowne Vol/109 f.134
23359	24658	15500101	15981231	Lansdowne_Vol/106_f.208	0	Lansdowne Vol/106 f.208
23518	24296	15500101	15981231	Lansdowne_Vol/106_f.226	0	Lansdowne Vol/106 f.226
23545	21180	15500101	15981231	Lansdowne_Vol/96_f.98	0	Lansdowne Vol/96 f.98
23750	30478	15500101	15981231	Lansdowne_Vol/110_f.214	0	Lansdowne Vol/110 f.214
23755	29809	15500101	15981231	Lansdowne_Vol/108_f.166	0	Lansdowne Vol/108 f.166
23855	29429	15500101	15981231	Lansdowne_Vol/109_f.132	0	Lansdowne Vol/109 f.132
23894	30487	15500101	15981231	Lansdowne_Vol/99_f.271	0	Lansdowne Vol/99 f.271
24100	27692	15500101	15981231	Lansdowne_Vol/113_f.71	0	Lansdowne Vol/113 f.71
24296	23518	15500101	15981231	Lansdowne_Vol/106_f.224	0	Lansdowne Vol/106 f.224
24296	23518	15500101	15981231	Lansdowne_Vol/106_f.228	0	Lansdowne Vol/106 f.228
24566	17879	15500101	15981231	Lansdowne_Vol/13_f.2	0	Lansdowne Vol/13 f.2
24566	28502	15500101	15981231	Lansdowne_Vol/112_f.132	0	Lansdowne Vol/112 f.132
24566	29733	15500101	15500131	SP_46/2_f.95	0	SP 46/2 f.95
24566	36210	15500101	15811231	SP_46/16_f.0266	0	SP 46/16 f.0266
24566	4923	15500101	15501231	SP_61/2_f.123	0	SP 61/2 f.123
24658	10125	15500101	15981231	Lansdowne_Vol/115_f.106	0	Lansdowne Vol/115 f.106
24658	15652	15500101	15981231	Lansdowne_Vol/113_f.167	0	Lansdowne Vol/113 f.167
24658	16979	15500101	15981231	Lansdowne_Vol/113_f.38	0	Lansdowne Vol/113 f.38
24658	18172	15500101	15981231	Lansdowne_Vol/106_f.140	0	Lansdowne Vol/106 f.140
24658	22795	15500101	15981231	Lansdowne_Vol/113_f.62	0	Lansdowne Vol/113 f.62
24658	28530	15500101	15981231	Lansdowne_Vol/110_f.103	0	Lansdowne Vol/110 f.103
24658	30478	15500101	15981231	Lansdowne_Vol/113_f.82	0	Lansdowne Vol/113 f.82
24658	30528	15500101	15981231	Lansdowne_Vol/113_f.9	0	Lansdowne Vol/113 f.9
24658	31129	15500101	15981231	Lansdowne_Vol/113_f.50	0	Lansdowne Vol/113 f.50
24658	34246	15500101	15981231	Lansdowne_Vol/106_f.24	0	Lansdowne Vol/106 f.24
24658	34467	15500101	15981231	Lansdowne_Vol/115_f.76	0	Lansdowne Vol/115 f.76
24658	3822	15500101	15981231	Lansdowne_Vol/113_f.3	0	Lansdowne Vol/113 f.3
24658	4700	15500101	15981231	spo1_LANS-y1819-p001_lans-y1819-p001-m9618-cm	0	Lansdowne Vol/114
24658	5131	15500101	15981231	Lansdowne_Vol/111_f.36	0	Lansdowne Vol/111 f.36
24658	5645	15500101	15981231	spo1_LANS-y1819-p001_lans-y1819-p001-m9316-cm	0	Lansdowne Vol/110
24658	7339	15500101	15981231	Lansdowne_Vol/97_f.163	0	Lansdowne Vol/97 f.163
24658	8926	15500101	15981231	Lansdowne_Vol/98_f.69	0	Lansdowne Vol/98 f.69
24816	29429	15500101	15981231	Lansdowne_Vol/107_f.149	0	Lansdowne Vol/107 f.149
24906	35456	15500101	15981231	Lansdowne_Vol/96_f.70	0	Lansdowne Vol/96 f.70
24907	30403	15500101	15881231	SP_46/18_f.148	0	SP 46/18 f.148
24951	24658	15500101	15981231	Lansdowne_Vol/121_f.104	0	Lansdowne Vol/121 f.104
25015	24658	15500101	15981231	Lansdowne_Vol/108_f.14	0	Lansdowne Vol/108 f.14
25018	29429	15500101	15981231	Lansdowne_Vol/99_f.184	0	Lansdowne Vol/99 f.184
25180	30478	15500101	15981231	Lansdowne_Vol/12_f.224	0	Lansdowne Vol/12 f.224
25329	30478	15500101	15981231	Lansdowne_Vol/107_f.2	0	Lansdowne Vol/107 f.2
25415	17879	15500101	15981231	Lansdowne_Vol/111_f.93	0	Lansdowne Vol/111 f.93
25566	30478	15500101	15981231	Lansdowne_Vol/110_f.44	0	Lansdowne Vol/110 f.44
25566	30478	15500101	15981231	Lansdowne_Vol/99_f.191	0	Lansdowne Vol/99 f.191
25566	30478	15500101	15981231	Lansdowne_Vol/99_f.193	0	Lansdowne Vol/99 f.193
25566	30478	15500101	15981231	Lansdowne_Vol/99_f.195	0	Lansdowne Vol/99 f.195
25686	15175	15500101	15501231	SP_46/6_f.27	5449	SP 46/6 f.27
25736	12867	15500101	15981231	Lansdowne_Vol/99_f.273	0	Lansdowne Vol/99 f.273
25936	15175	15500101	15501231	SP_46/7_f.211	3142	SP 46/7 f.211
25965	30478	15500101	15501231	Lansdowne_Vol/2_f.102	0	Lansdowne Vol/2 f.102
25966	29429	15500101	15981231	Lansdowne_Vol/108_f.43	0	Lansdowne Vol/108 f.43
25966	29429	15500101	15981231	Lansdowne_Vol/108_f.46	0	Lansdowne Vol/108 f.46
25966	29429	15500101	15981231	Lansdowne_Vol/108_f.48	0	Lansdowne Vol/108 f.48
25967	24658	15500101	15981231	Lansdowne_Vol/109_f.125	0	Lansdowne Vol/109 f.125
25967	4923	15500101	15501231	SP_61/2_f.123	0	SP 61/2 f.123
26075	30478	15500101	15971231	SP_46/41_f.155	0	SP 46/41 f.155
26300	30478	15500101	15981231	Lansdowne_Vol/107_f.194	0	Lansdowne Vol/107 f.194
26370	24658	15500101	15981231	Lansdowne_Vol/99_f.8	0	Lansdowne Vol/99 f.8
26642	30478	15500101	15981231	Lansdowne_Vol/110_f.134	0	Lansdowne Vol/110 f.134
26679	31124	15500101	15801231	SP_46/13_f.267	0	SP 46/13 f.267
26679	31125	15500101	15801231	spo2_sp046_sp046-013-m01748-cm	0	SP 46/13 f.268
26679	31897	15500101	15801231	SP_46/18_f.133	0	SP 46/18 f.133
26848	30478	15500101	15981231	Lansdowne_Vol/99_f.190	0	Lansdowne Vol/99 f.190
26862	30478	15500101	15981231	Lansdowne_Vol/99_f.182	0	Lansdowne Vol/99 f.182
26932	35580	15500101	15981231	Lansdowne_Vol/96_f.76	0	Lansdowne Vol/96 f.76
26981	30478	15500101	15981231	Lansdowne_Vol/114_f.5	0	Lansdowne Vol/114 f.5
27062	30478	15500101	15981231	Lansdowne_Vol/108_f.201	0	Lansdowne Vol/108 f.201
27167	9556	15500101	15981231	Lansdowne_Vol/98_f.49	0	Lansdowne Vol/98 f.49
27240	29429	15500101	15981231	Lansdowne_Vol/108_f.5	0	Lansdowne Vol/108 f.5
27240	29429	15500101	15981231	Lansdowne_Vol/108_f.7	0	Lansdowne Vol/108 f.7
27240	29429	15500101	15981231	Lansdowne_Vol/108_f.9	0	Lansdowne Vol/108 f.9
27274	24658	15500101	15981231	Lansdowne_Vol/99_f.69	0	Lansdowne Vol/99 f.69
27407	8428	15500101	15981231	Lansdowne_Vol/112_f.138	0	Lansdowne Vol/112 f.138
2793	12451	15500101	15981231	Lansdowne_Vol/116_f.51	0	Lansdowne Vol/116 f.51
28002	24658	15500101	15981231	Lansdowne_Vol/106_f.212	0	Lansdowne Vol/106 f.212
28073	13225	15500101	16001231	Harley_286_f.250	0	Harley 286 f.250
28113	22518	15500101	15981231	Lansdowne_Vol/101_f.133	0	Lansdowne Vol/101 f.133
28113	45	15500101	15981231	Lansdowne_Vol/101_f.135	0	Lansdowne Vol/101 f.135
28620	30478	15500101	15981231	Lansdowne_Vol/107_f.116	0	Lansdowne Vol/107 f.116
29177	30636	15500101	15981231	Lansdowne_Vol/113_f.45	0	Lansdowne Vol/113 f.45
29220	30207	15500101	15981231	Lansdowne_Vol/99_f.276	0	Lansdowne Vol/99 f.276
29257	30478	15500101	15981231	Lansdowne_Vol/108_f.36	0	Lansdowne Vol/108 f.36
29276	29429	15500101	15981231	Lansdowne_Vol/108_f.38	0	Lansdowne Vol/108 f.38
29429	15912	15500101	15981231	Lansdowne_Vol/108_f.86	0	Lansdowne Vol/108 f.86
29429	17010	15500101	15981231	Lansdowne_Vol/101_f.151	0	Lansdowne Vol/101 f.151
29429	22192	15500101	15981231	Lansdowne_Vol/107_f.161	0	Lansdowne Vol/107 f.161
29429	22471	15500101	15981231	Lansdowne_Vol/101_f.136	0	Lansdowne Vol/101 f.136
29429	22547	15500101	15981231	Lansdowne_Vol/101_f.129	0	Lansdowne Vol/101 f.129
29429	27240	15500101	15981231	Lansdowne_Vol/107_f.162	0	Lansdowne Vol/107 f.162
29429	29809	15500101	15981231	Lansdowne_Vol/107_f.41	0	Lansdowne Vol/107 f.41
29429	29809	15500101	15981231	Lansdowne_Vol/107_f.96	0	Lansdowne Vol/107 f.96
29429	30346	15500101	15981231	Lansdowne_Vol/107_f.166	0	Lansdowne Vol/107 f.166
29429	30478	15500101	15981231	Lansdowne_Vol/108_f.147	0	Lansdowne Vol/108 f.147
29429	30478	15500101	15981231	Lansdowne_Vol/108_f.151	0	Lansdowne Vol/108 f.151
29429	35	15500101	15981231	Lansdowne_Vol/107_f.45	0	Lansdowne Vol/107 f.45
29429	37580	15500101	15981231	Lansdowne_Vol/107_f.118	0	Lansdowne Vol/107 f.118
29429	49	15500101	15981231	Lansdowne_Vol/107_f.164	0	Lansdowne Vol/107 f.164
29744	30478	15500101	15981231	Lansdowne_Vol/115_f.16	0	Lansdowne Vol/115 f.16
29809	16525	15500101	15981231	Lansdowne_Vol/107_f.100	0	Lansdowne Vol/107 f.100
29809	16525	15500101	15981231	Lansdowne_Vol/107_f.102	0	Lansdowne Vol/107 f.102
29809	16525	15500101	15981231	Lansdowne_Vol/107_f.106	0	Lansdowne Vol/107 f.106
29809	17049	15500101	15981231	Lansdowne_Vol/107_f.98	0	Lansdowne Vol/107 f.98
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.103	0	Lansdowne Vol/107 f.103
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.104	0	Lansdowne Vol/107 f.104
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.107	0	Lansdowne Vol/107 f.107
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.109	0	Lansdowne Vol/107 f.109
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.111	0	Lansdowne Vol/107 f.111
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.113	0	Lansdowne Vol/107 f.113
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.115	0	Lansdowne Vol/107 f.115
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.63	0	Lansdowne Vol/107 f.63
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.65	0	Lansdowne Vol/107 f.65
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.66	0	Lansdowne Vol/107 f.66
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.68	0	Lansdowne Vol/107 f.68
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.69	0	Lansdowne Vol/107 f.69
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.70	0	Lansdowne Vol/107 f.70
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.72	0	Lansdowne Vol/107 f.72
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.74	0	Lansdowne Vol/107 f.74
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.76	0	Lansdowne Vol/107 f.76
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.77	0	Lansdowne Vol/107 f.77
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.78	0	Lansdowne Vol/107 f.78
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.79	0	Lansdowne Vol/107 f.79
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.80	0	Lansdowne Vol/107 f.80
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.81	0	Lansdowne Vol/107 f.81
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.83	0	Lansdowne Vol/107 f.83
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.84	0	Lansdowne Vol/107 f.84
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.86	0	Lansdowne Vol/107 f.86
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.88	0	Lansdowne Vol/107 f.88
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.90	0	Lansdowne Vol/107 f.90
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.92	0	Lansdowne Vol/107 f.92
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.94	0	Lansdowne Vol/107 f.94
29809	29429	15500101	15981231	Lansdowne_Vol/107_f.98	0	Lansdowne Vol/107 f.98
29809	29429	15500101	15981231	Lansdowne_Vol/72_f.220	0	Lansdowne Vol/72 f.220
30034	16525	15500101	15981231	Lansdowne_Vol/107_f.4	0	Lansdowne Vol/107 f.4
30150	29809	15500101	15981231	Lansdowne_Vol/108_f.160	0	Lansdowne Vol/108 f.160
30346	29429	15500101	15981231	Lansdowne_Vol/108_f.65	0	Lansdowne Vol/108 f.65
30346	29429	15500101	15981231	Lansdowne_Vol/108_f.66	0	Lansdowne Vol/108 f.66
30346	29429	15500101	15981231	Lansdowne_Vol/108_f.67	0	Lansdowne Vol/108 f.67
30403	11548	15500101	15711231	SP_46/13_f.263	0	SP 46/13 f.263
30403	31124	15500101	15801231	SP_46/13_f.267	0	SP 46/13 f.267
30403	31125	15500101	15801231	spo2_sp046_sp046-013-m01748-cm	0	SP 46/13 f.268
30403	31897	15500101	15801231	SP_46/18_f.133	0	SP 46/18 f.133
30403	32642	15500101	15711231	spo2_sp046_sp046-015-m01875-cm	0	SP 46/15
30403	32642	15500101	15881231	SP_46/35_f.190	0	SP 46/35 f.190
30403	4418	15500101	15881231	SP_46/18_f.129	0	SP 46/18 f.129
30433	7311	15500101	15981231	Lansdowne_Vol/111_f.86	0	Lansdowne Vol/111 f.86
30478	23053	15500101	15981231	Lansdowne_Vol/94_f.195	0	Lansdowne Vol/94 f.195
30478	3287	15500101	15981231	Lansdowne_Vol/107_f.58	0	Lansdowne Vol/107 f.58
30478	36552	15500101	15981231	Lansdowne_Vol/108_f.139	0	Lansdowne Vol/108 f.139
30478	4700	15500101	15981231	Lansdowne_Vol/115_f.126	0	Lansdowne Vol/115 f.126
